,race,marital-status,relationship,gender,workclass,capital-gain,income
31549,1,1,1,1,1,0,0
31550,0,0,0,1,1,0,0
31551,1,1,1,1,1,1,1
31552,1,0,0,1,1,0,0
31553,1,1,1,1,1,0,1
31554,1,0,0,1,1,0,0
31555,1,0,0,0,1,0,0
31556,1,1,1,1,1,0,1
31557,1,0,0,0,0,0,0
31558,1,0,0,0,0,0,0
31559,1,0,0,1,0,0,0
31560,1,0,0,0,1,0,0
31561,0,0,0,0,1,1,1
31562,1,0,0,0,1,0,0
31563,1,1,1,1,1,0,1
31564,1,1,1,0,1,1,1
31565,1,0,0,0,1,0,0
31566,1,1,1,1,0,0,0
31567,1,0,0,0,1,0,0
31568,1,0,0,0,1,0,0
31569,0,0,0,0,1,0,0
31570,1,0,0,0,1,0,0
31571,1,0,0,1,0,0,0
31572,1,1,1,1,0,0,0
31573,1,1,1,1,0,0,0
31574,0,1,1,1,0,0,1
31575,1,1,1,1,1,0,0
31576,1,1,1,1,1,0,0
31577,0,0,0,0,1,0,0
31578,1,0,0,0,1,0,0
31579,1,1,1,1,0,0,0
31580,1,0,0,0,1,0,0
31581,1,0,0,1,1,0,0
31582,0,1,1,1,0,0,0
31583,1,0,0,0,0,0,0
31584,0,1,1,1,1,0,0
31585,0,1,0,1,0,0,1
31586,0,0,0,0,1,0,0
31587,1,0,0,0,1,0,0
31588,1,0,0,1,1,0,0
31589,0,0,0,1,1,0,0
31590,1,1,1,1,1,0,1
31591,1,1,1,1,0,0,0
31592,1,1,1,1,0,0,1
31593,1,1,1,1,0,0,0
31594,1,0,0,0,1,0,0
31595,1,1,1,1,0,0,1
31596,1,1,1,1,0,0,1
31597,1,0,0,0,1,0,0
31598,1,0,0,0,1,0,0
31599,0,0,0,1,0,0,0
31600,0,0,0,0,1,0,0
31601,1,1,1,1,1,0,0
31602,0,1,1,1,1,0,0
31603,0,0,0,0,1,0,0
31604,1,1,1,1,0,0,0
31605,1,0,0,0,0,1,1
31606,1,1,1,1,1,0,0
31607,1,0,0,0,1,0,0
31608,1,0,0,1,1,0,0
31609,1,0,0,1,1,0,0
31610,1,0,0,1,1,0,0
31611,1,0,0,1,1,0,0
31612,1,1,1,1,1,0,1
31613,1,0,0,1,1,0,0
31614,0,1,1,1,1,0,0
31615,1,1,1,1,0,0,0
31616,1,0,0,0,1,0,0
31617,1,1,1,1,1,0,1
31618,1,1,1,1,0,0,1
31619,1,1,0,0,1,0,0
31620,1,0,0,1,1,0,0
31621,1,1,1,1,1,0,1
31622,1,0,0,1,1,0,0
31623,1,0,0,0,1,0,0
31624,1,0,0,1,0,0,0
31625,1,0,0,0,1,0,0
31626,0,1,0,1,1,0,0
31627,1,0,0,1,1,0,0
31628,1,1,1,0,0,0,1
31629,1,0,0,1,0,0,0
31630,1,0,0,0,1,0,0
31631,0,0,0,0,0,0,0
31632,1,1,1,1,1,0,1
31633,1,1,1,0,0,0,1
31634,0,0,0,0,1,0,0
31635,1,0,0,1,1,0,0
31636,1,0,0,0,1,0,0
31637,1,0,0,0,0,0,0
31638,1,1,1,1,1,0,0
31639,1,0,0,0,1,0,0
31640,1,1,1,1,1,0,0
31641,1,1,1,1,1,0,0
31642,0,1,1,1,0,0,0
31643,1,0,0,0,1,0,0
31644,1,1,1,1,1,0,0
31645,1,1,1,0,1,0,0
31646,1,0,0,0,0,0,0
31647,1,0,0,1,1,0,0
31648,1,1,1,1,0,0,1
31649,1,0,0,0,0,0,0
31650,1,0,0,1,0,0,0
31651,1,0,0,1,1,0,0
31652,1,0,0,0,1,0,0
31653,1,0,0,1,1,1,1
31654,1,0,0,1,1,0,0
31655,1,0,0,1,1,0,0
31656,1,0,0,1,1,0,0
31657,1,1,1,1,0,0,0
31658,1,1,1,1,0,0,0
31659,1,1,1,1,0,0,0
31660,0,0,0,0,0,0,0
31661,1,0,0,0,1,0,0
31662,1,0,0,1,1,0,0
31663,1,0,0,1,0,0,0
31664,1,0,0,1,1,0,0
31665,1,1,1,1,1,0,0
31666,1,1,1,1,1,0,1
31667,1,0,0,1,1,0,0
31668,0,0,0,0,1,0,0
31669,1,1,1,1,1,0,0
31670,1,1,1,1,1,0,0
31671,1,0,0,1,1,0,0
31672,1,1,1,1,0,0,0
31673,1,1,1,0,1,0,0
31674,1,0,0,1,1,0,0
31675,1,1,1,1,0,0,0
31676,1,0,0,1,1,0,0
31677,1,0,0,0,1,0,0
31678,1,1,1,1,1,0,0
31679,1,1,1,1,0,0,0
31680,1,0,0,0,1,0,0
31681,1,1,1,1,0,0,1
31682,1,0,0,1,1,0,0
31683,1,1,1,0,1,0,1
31684,1,0,0,1,1,0,0
31685,1,1,1,1,1,0,0
31686,0,0,0,0,1,0,0
31687,1,0,0,0,1,0,0
31688,1,0,0,0,0,0,0
31689,0,0,0,0,0,0,0
31690,0,1,1,1,1,0,1
31691,1,0,0,1,1,0,0
31692,0,0,0,0,1,0,0
31693,1,0,0,1,1,0,0
31694,1,0,0,1,0,0,0
31695,1,1,1,1,0,0,0
31696,1,0,0,0,0,0,0
31697,1,1,1,1,1,0,0
31698,0,1,1,1,1,0,0
31699,1,0,0,0,1,0,0
31700,1,1,1,1,0,0,0
31701,0,0,0,0,1,0,0
31702,1,1,1,1,0,1,1
31703,1,0,0,0,0,0,0
31704,1,0,0,0,1,0,0
31705,0,0,0,0,1,0,0
31706,0,0,0,0,1,0,0
31707,1,1,1,1,1,0,0
31708,0,0,0,1,1,0,0
31709,1,0,0,0,1,0,0
31710,1,1,1,1,1,0,1
31711,1,1,1,1,0,0,0
31712,1,0,0,0,1,0,0
31713,1,1,1,0,1,1,1
31714,1,1,1,1,1,0,1
31715,1,1,1,0,0,0,0
31716,1,0,0,1,1,0,0
31717,1,0,0,1,1,0,0
31718,1,1,1,1,1,0,0
31719,1,1,1,1,1,1,1
31720,1,1,0,1,1,0,0
31721,1,0,0,0,1,0,0
31722,1,0,0,0,1,0,0
31723,1,0,0,1,1,0,0
31724,1,0,0,0,1,0,0
31725,1,0,0,0,1,0,0
31726,1,1,1,1,0,0,0
31727,1,1,1,0,1,0,0
31728,1,0,0,1,1,0,0
31729,0,1,1,0,0,0,0
31730,1,1,1,1,0,0,0
31731,1,1,1,1,1,0,0
31732,1,1,1,1,1,0,0
31733,1,0,0,0,0,0,0
31734,1,0,0,1,1,0,0
31735,1,0,0,0,1,0,0
31736,1,1,1,1,1,0,1
31737,1,0,0,0,1,0,0
31738,1,0,0,1,1,0,0
31739,0,1,1,1,0,0,0
31740,0,0,0,0,0,0,0
31741,1,0,0,1,1,0,0
31742,1,1,1,1,1,0,0
31743,1,0,0,1,1,0,0
31744,1,1,1,1,1,0,0
31745,1,1,1,1,1,0,0
31746,1,0,0,1,1,1,1
31747,1,0,0,1,0,0,0
31748,0,0,0,0,0,0,0
31749,0,1,1,1,0,1,1
31750,0,1,1,0,1,0,1
31751,1,1,1,1,0,1,1
31752,1,1,1,1,1,0,0
31753,1,1,1,1,0,0,1
31754,1,0,0,0,0,0,0
31755,1,1,1,1,1,0,0
31756,1,1,1,1,1,0,1
31757,1,1,1,1,1,0,1
31758,1,1,1,1,0,0,1
31759,1,1,1,1,1,0,1
31760,1,0,0,1,1,0,0
31761,1,0,0,0,1,0,0
31762,1,0,0,0,0,0,0
31763,1,1,1,1,1,0,1
31764,1,0,0,0,1,0,0
31765,1,1,1,1,0,0,0
31766,1,1,1,1,1,0,0
31767,1,0,0,1,1,0,0
31768,1,1,1,1,1,0,0
31769,1,0,0,0,1,0,0
31770,1,1,1,1,1,0,1
31771,1,0,0,0,0,0,0
31772,1,1,1,1,1,0,0
31773,0,0,0,0,1,0,0
31774,1,1,1,1,0,0,0
31775,1,0,0,0,0,0,0
31776,1,1,1,1,0,0,0
31777,1,0,0,1,1,0,0
31778,1,0,0,1,0,0,0
31779,1,0,0,0,1,0,0
31780,0,1,1,1,1,0,1
31781,1,1,1,1,0,0,0
31782,1,1,1,1,1,0,0
31783,1,1,1,1,1,0,1
31784,1,1,1,1,1,0,1
31785,1,1,1,1,0,0,1
31786,0,1,1,0,1,0,0
31787,1,0,0,1,0,0,0
31788,1,1,1,1,0,0,0
31789,1,0,0,1,1,0,0
31790,1,1,1,1,0,0,0
31791,1,1,1,0,1,0,1
31792,1,0,0,0,1,0,0
31793,1,1,1,1,1,0,0
31794,1,1,1,1,1,0,1
31795,1,1,1,1,1,0,1
31796,0,0,0,1,1,0,0
31797,1,0,0,0,1,0,0
31798,0,0,0,1,0,0,0
31799,1,0,0,0,1,0,0
31800,1,1,1,1,0,0,0
31801,1,0,0,1,1,0,0
31802,1,1,1,1,1,0,1
31803,1,0,0,1,0,0,0
31804,1,1,1,0,1,0,1
31805,1,1,1,1,1,0,1
31806,1,0,0,0,1,0,0
31807,1,1,1,1,0,0,1
31808,1,0,0,0,1,0,0
31809,1,0,0,0,1,0,0
31810,1,0,0,1,1,0,0
31811,1,0,0,1,1,0,0
31812,1,0,0,1,1,0,0
31813,1,1,1,0,0,0,1
31814,0,0,0,1,1,0,0
31815,1,1,1,1,1,0,1
31816,1,0,0,1,1,0,0
31817,1,0,0,1,1,0,0
31818,1,0,0,1,1,0,0
31819,1,1,1,1,1,1,1
31820,1,0,0,1,1,0,0
31821,1,0,0,1,0,0,0
31822,1,0,0,0,1,0,1
31823,1,1,1,1,1,0,0
31824,1,1,1,1,1,0,1
31825,0,0,0,1,1,0,0
31826,1,1,1,1,0,0,1
31827,0,1,1,0,1,0,0
31828,1,0,0,1,1,0,0
31829,1,0,0,1,1,0,0
31830,1,1,1,1,0,0,1
31831,0,0,0,0,0,0,0
31832,1,0,0,1,1,0,0
31833,1,0,0,0,1,0,0
31834,0,0,0,0,0,0,0
31835,1,1,1,1,0,0,0
31836,0,1,1,1,0,0,0
31837,0,1,1,1,0,0,0
31838,1,1,1,1,1,0,0
31839,1,1,1,1,1,0,1
31840,1,0,0,1,1,0,0
31841,1,1,1,1,0,0,0
31842,1,0,0,0,1,0,0
31843,1,0,0,0,1,0,0
31844,1,1,1,1,0,0,1
31845,1,1,1,1,1,0,0
31846,1,1,1,1,1,0,1
31847,1,1,1,1,0,0,0
31848,0,0,0,0,1,0,0
31849,1,1,1,1,1,0,1
31850,1,1,1,1,0,0,1
31851,1,0,0,0,1,0,0
31852,0,1,1,1,1,0,0
31853,1,0,0,1,0,0,0
31854,1,1,1,1,1,0,0
31855,1,0,0,1,1,0,0
31856,1,1,1,1,1,0,0
31857,1,1,1,1,0,0,0
31858,1,0,0,1,1,0,0
31859,1,1,1,1,0,0,1
31860,1,1,1,1,1,0,0
31861,1,1,1,1,0,0,1
31862,0,0,0,0,1,0,0
31863,1,1,1,1,0,0,0
31864,1,0,0,0,0,1,1
31865,1,0,0,1,1,0,0
31866,1,0,0,1,1,0,0
31867,1,1,1,1,1,1,1
31868,1,0,0,0,1,0,0
31869,1,0,0,0,1,0,0
31870,1,1,1,1,0,0,1
31871,1,0,0,0,1,0,0
31872,1,1,1,1,1,0,0
31873,1,0,0,1,1,0,0
31874,1,1,1,1,0,0,0
31875,1,0,0,1,1,0,0
31876,1,0,0,1,1,0,0
31877,1,0,0,1,0,0,0
31878,1,1,1,1,1,0,1
31879,1,1,1,1,0,0,1
31880,0,1,1,1,1,0,1
31881,1,1,1,1,1,0,1
31882,1,1,1,1,1,0,0
31883,1,0,0,0,1,0,0
31884,1,1,1,1,0,0,1
31885,1,1,1,1,1,0,0
31886,1,0,0,1,1,0,0
31887,1,1,1,1,1,0,1
31888,1,0,0,1,1,0,0
31889,1,0,0,0,0,1,1
31890,1,1,1,1,0,0,0
31891,1,1,1,0,1,0,1
31892,1,1,1,1,1,0,0
31893,1,1,1,1,1,0,1
31894,1,0,0,0,0,0,0
31895,1,1,1,1,1,0,0
31896,1,0,0,0,1,0,0
31897,0,1,1,1,1,0,1
31898,0,0,0,0,1,0,0
31899,1,1,1,1,0,0,0
31900,0,0,0,0,0,0,0
31901,1,0,0,1,1,0,0
31902,1,1,1,1,0,0,0
31903,1,1,1,1,0,0,1
31904,1,1,0,0,1,0,0
31905,1,1,1,0,0,0,0
31906,1,0,0,0,1,0,0
31907,1,0,0,1,1,0,0
31908,1,0,0,0,0,0,0
31909,1,1,1,1,0,0,0
31910,1,1,1,1,0,0,0
31911,1,1,1,1,1,0,0
31912,1,1,1,1,1,0,0
31913,1,1,1,1,0,0,0
31914,1,0,0,0,0,0,0
31915,1,1,1,1,1,0,0
31916,1,1,1,1,1,0,0
31917,1,0,0,0,1,0,0
31918,1,1,1,1,1,0,1
31919,1,0,0,0,1,0,0
31920,1,0,0,1,1,0,0
31921,1,0,0,1,1,0,0
31922,1,1,0,0,1,0,0
31923,1,1,1,1,0,0,0
31924,0,1,1,0,1,1,1
31925,1,1,1,1,0,0,0
31926,0,0,0,0,1,0,0
31927,1,0,0,0,1,0,0
31928,1,1,1,1,1,0,1
31929,1,0,0,0,1,0,0
31930,1,1,1,1,1,0,1
31931,0,0,0,1,0,0,0
31932,1,1,1,1,0,0,0
31933,1,1,1,1,1,0,0
31934,1,0,0,1,1,0,0
31935,1,0,0,1,1,0,0
31936,1,1,1,1,0,0,1
31937,1,1,1,1,1,0,0
31938,1,0,0,1,1,0,0
31939,1,1,1,1,1,0,1
31940,1,1,0,0,1,0,0
31941,1,0,0,1,1,0,0
31942,1,1,1,1,1,0,0
31943,1,1,1,1,1,0,1
31944,1,0,0,0,1,0,0
31945,1,0,0,0,1,0,0
31946,0,0,0,0,1,0,0
31947,1,1,1,1,1,0,1
31948,1,1,1,1,0,0,1
31949,1,1,1,1,1,0,0
31950,1,1,1,1,1,1,1
31951,1,1,0,0,0,0,0
31952,1,0,0,0,1,0,0
31953,1,1,1,1,0,0,0
31954,1,1,1,1,1,0,0
31955,1,1,1,1,1,0,0
31956,1,0,0,1,1,0,0
31957,1,1,1,1,1,0,0
31958,1,0,0,1,1,0,0
31959,1,1,1,1,1,0,0
31960,1,1,1,1,0,0,0
31961,1,1,1,1,0,0,0
31962,1,0,0,1,1,0,0
31963,1,1,1,1,0,0,1
31964,1,1,1,1,1,1,1
31965,1,0,0,0,1,0,0
31966,0,1,1,1,1,0,0
31967,1,1,1,1,1,0,0
31968,1,0,0,0,1,0,1
31969,1,1,1,1,0,1,1
31970,1,0,0,1,1,0,0
31971,0,0,0,0,1,0,0
31972,1,1,1,1,0,0,0
31973,1,0,0,1,1,0,0
31974,1,1,1,1,1,0,0
31975,0,1,1,1,1,0,1
31976,1,0,0,1,1,0,0
31977,1,0,0,1,1,0,1
31978,1,1,1,1,0,1,1
31979,0,1,1,0,1,1,1
31980,1,0,0,1,1,0,0
31981,1,0,0,1,1,0,0
31982,1,1,1,0,1,0,0
31983,1,0,0,1,1,0,0
31984,1,1,1,1,1,0,1
31985,1,0,0,0,1,0,0
31986,1,0,0,1,1,0,0
31987,1,1,1,1,1,0,1
31988,1,0,0,0,1,0,0
31989,1,1,1,1,1,0,0
31990,1,1,1,1,1,0,1
31991,1,0,0,0,1,0,0
31992,1,1,1,0,1,0,0
31993,1,0,0,1,1,0,0
31994,1,0,0,0,1,0,0
31995,1,0,0,0,0,0,1
31996,1,1,1,1,0,0,0
31997,1,1,1,1,1,0,0
31998,1,0,0,1,0,0,0
31999,1,1,1,1,1,0,1
32000,1,1,1,1,1,0,1
32001,1,0,0,1,1,0,0
32002,1,1,1,1,1,0,0
32003,1,1,1,0,1,0,0
32004,1,0,0,0,1,0,0
32005,1,0,0,1,1,0,0
32006,1,1,1,0,0,0,0
32007,1,1,1,1,1,0,0
32008,1,1,1,1,1,1,1
32009,1,1,1,1,1,0,1
32010,1,1,1,1,1,0,1
32011,1,0,0,1,1,0,1
32012,1,1,1,1,1,0,0
32013,1,1,1,1,1,0,0
32014,1,0,0,1,1,0,0
32015,1,1,1,1,1,0,0
32016,1,0,0,1,1,0,0
32017,1,0,0,1,1,0,0
32018,1,0,0,1,1,0,0
32019,1,0,0,0,1,0,0
32020,1,1,1,1,1,0,1
32021,0,0,0,1,0,0,0
32022,1,0,0,0,1,0,0
32023,1,1,1,1,0,0,1
32024,1,0,0,0,0,0,0
32025,1,1,1,1,1,0,0
32026,1,1,1,1,0,0,0
32027,1,1,1,1,1,0,1
32028,0,0,0,1,1,0,0
32029,0,0,0,0,1,0,0
32030,1,0,0,1,1,0,0
32031,1,1,1,1,1,0,0
32032,1,1,1,1,1,0,1
32033,1,0,0,1,0,0,0
32034,1,1,1,1,0,0,1
32035,1,0,0,1,1,0,0
32036,1,1,1,1,1,0,0
32037,0,1,1,1,1,1,1
32038,1,0,0,0,0,1,1
32039,1,0,0,1,1,0,0
32040,1,0,0,1,1,0,0
32041,1,0,0,1,0,1,0
32042,1,1,1,1,1,0,0
32043,1,1,1,0,1,0,0
32044,1,1,1,1,0,0,1
32045,1,1,1,0,0,0,1
32046,1,0,0,0,1,0,0
32047,0,0,0,0,1,0,0
32048,1,1,1,1,0,0,0
32049,1,0,0,1,1,0,0
32050,1,1,1,1,1,0,1
32051,1,0,0,0,1,0,0
32052,1,1,1,1,1,0,0
32053,1,1,1,1,0,0,1
32054,1,1,1,1,0,0,0
32055,1,0,0,1,0,0,0
32056,1,0,0,1,0,0,0
32057,1,1,1,1,0,0,0
32058,0,0,0,1,1,0,0
32059,0,0,0,1,1,0,0
32060,1,1,0,0,1,0,0
32061,1,1,1,1,1,0,1
32062,1,0,0,1,1,0,0
32063,1,1,1,1,1,0,0
32064,1,0,0,1,1,0,0
32065,1,0,0,0,0,0,0
32066,1,0,0,1,0,0,0
32067,1,0,0,0,1,0,0
32068,1,0,0,1,1,0,0
32069,1,1,1,1,0,0,1
32070,1,0,0,1,1,0,0
32071,1,1,1,1,1,0,1
32072,1,0,0,0,1,0,0
32073,1,0,0,0,1,0,0
32074,0,0,0,0,1,0,0
32075,1,0,0,1,1,1,1
32076,1,0,0,1,1,0,0
32077,1,0,0,1,1,0,0
32078,1,0,0,1,1,0,0
32079,1,0,0,0,1,0,0
32080,1,1,1,1,0,0,1
32081,1,0,0,1,0,0,0
32082,1,1,1,1,0,0,0
32083,1,1,1,1,1,0,0
32084,0,0,0,0,0,0,0
32085,1,1,1,1,1,0,0
32086,1,0,0,1,0,0,0
32087,1,0,0,1,1,0,0
32088,1,1,1,1,1,1,1
32089,1,1,1,1,0,0,0
32090,1,0,0,0,1,0,0
32091,1,1,1,1,1,0,0
32092,1,1,1,1,0,0,0
32093,1,0,0,1,1,0,1
32094,1,1,1,1,1,0,0
32095,1,1,1,1,1,0,0
32096,1,0,0,0,0,0,0
32097,1,0,0,1,1,0,0
32098,1,1,1,1,1,0,0
32099,0,1,1,1,1,0,1
32100,1,1,1,1,0,0,1
32101,1,0,0,0,1,0,0
32102,1,0,0,0,0,0,0
32103,1,1,1,1,1,0,0
32104,0,0,0,0,1,0,0
32105,1,0,0,1,0,0,0
32106,1,0,0,1,1,0,1
32107,1,0,0,1,1,0,1
32108,0,0,0,0,0,0,0
32109,1,1,1,1,0,0,0
32110,1,0,0,0,1,0,0
32111,1,1,1,1,0,0,0
32112,1,1,1,1,0,0,0
32113,1,0,0,1,0,0,0
32114,1,1,1,0,0,0,1
32115,1,1,1,1,1,0,0
32116,1,1,1,1,1,0,1
32117,1,0,0,1,1,0,0
32118,1,1,1,1,1,0,1
32119,1,1,1,1,1,0,0
32120,1,0,0,0,1,0,0
32121,1,1,1,1,0,1,1
32122,1,1,1,1,0,0,0
32123,1,0,0,1,1,0,0
32124,1,0,0,0,1,0,0
32125,1,1,1,0,1,0,1
32126,1,0,0,1,1,0,0
32127,1,0,0,1,1,0,0
32128,1,0,0,0,1,0,0
32129,1,1,1,0,1,0,1
32130,1,0,0,1,1,0,0
32131,1,0,0,0,1,0,0
32132,1,0,0,0,0,0,0
32133,1,0,0,1,1,0,0
32134,1,1,1,1,1,0,0
32135,1,0,0,0,1,0,0
32136,1,0,0,0,1,0,0
32137,1,0,0,1,1,0,0
32138,1,1,1,1,1,0,0
32139,1,0,0,1,0,0,0
32140,0,0,0,1,1,0,0
32141,1,0,0,0,0,0,1
32142,1,1,1,1,1,0,1
32143,1,0,0,1,1,0,0
32144,1,1,1,1,0,0,1
32145,1,0,0,0,1,0,0
32146,1,1,1,1,0,0,0
32147,1,1,1,0,0,0,0
32148,1,1,1,1,0,0,0
32149,1,0,0,1,1,0,0
32150,1,1,1,1,0,0,1
32151,1,0,0,1,1,0,0
32152,0,1,1,1,1,0,0
32153,1,1,1,1,1,0,1
32154,1,1,1,1,0,0,0
32155,1,0,0,1,1,0,0
32156,1,0,0,0,0,0,0
32157,1,0,0,1,1,0,0
32158,0,0,0,1,1,0,1
32159,1,1,1,1,1,0,0
32160,0,1,1,1,0,0,1
32161,1,1,1,1,1,0,0
32162,0,0,0,1,1,0,1
32163,1,1,1,1,0,0,0
32164,1,1,1,1,0,0,0
32165,1,0,0,0,1,0,1
32166,1,0,0,1,1,0,0
32167,1,1,1,1,0,0,1
32168,1,0,0,1,0,0,1
32169,1,0,0,0,1,0,0
32170,0,0,0,0,1,0,0
32171,0,1,0,1,1,0,1
32172,1,1,1,1,1,1,1
32173,1,0,0,0,1,0,0
32174,1,0,0,0,1,0,0
32175,0,0,0,0,1,0,0
32176,1,1,1,1,1,0,1
32177,1,0,0,1,1,0,0
32178,1,1,1,1,1,0,0
32179,1,0,0,0,1,0,0
32180,1,1,1,1,1,0,1
32181,1,0,0,0,1,0,0
32182,1,0,0,1,1,0,0
32183,1,1,1,1,1,0,0
32184,1,0,0,1,1,0,0
32185,1,1,1,1,1,0,0
32186,1,1,1,1,1,0,1
32187,0,0,0,1,1,0,0
32188,1,1,1,1,1,0,1
32189,1,1,1,0,0,0,1
32190,1,0,0,1,1,0,0
32191,1,1,1,1,1,0,0
32192,1,1,1,1,0,0,0
32193,1,0,0,1,1,0,0
32194,1,0,0,0,1,0,0
32195,1,0,0,1,1,0,0
32196,1,1,1,1,0,0,1
32197,1,0,0,1,1,0,0
32198,1,0,0,0,1,0,0
32199,1,1,1,1,0,0,0
32200,1,1,1,1,1,0,1
32201,1,0,0,1,1,0,1
32202,1,1,1,1,0,0,0
32203,1,1,1,1,0,0,1
32204,0,0,0,0,1,0,0
32205,1,1,1,1,1,0,0
32206,1,1,1,1,0,0,0
32207,1,0,0,0,1,0,0
32208,1,1,1,1,1,0,0
32209,1,0,0,0,1,0,0
32210,0,0,0,0,0,0,0
32211,0,0,0,1,0,0,0
32212,1,1,1,1,1,0,0
32213,1,1,1,1,0,0,0
32214,0,1,1,1,1,0,1
32215,0,0,0,0,1,0,0
32216,1,0,0,0,1,0,0
32217,1,1,1,0,1,0,1
32218,1,0,0,1,1,0,0
32219,0,0,0,0,1,0,0
32220,1,0,0,0,1,0,0
32221,0,0,0,1,1,0,0
32222,1,0,0,1,1,0,0
32223,1,0,0,1,1,0,0
32224,0,0,0,1,1,0,0
32225,1,1,1,1,0,1,1
32226,1,1,1,1,1,0,0
32227,1,1,1,1,1,0,0
32228,1,1,1,1,1,0,0
32229,1,0,0,0,1,0,0
32230,1,0,0,1,1,0,0
32231,1,0,0,1,1,0,0
32232,1,0,0,0,1,0,0
32233,1,1,1,1,0,0,1
32234,1,1,1,1,1,0,1
32235,1,0,0,1,0,0,0
32236,1,1,1,1,1,0,1
32237,0,1,1,1,0,0,1
32238,1,1,1,1,0,0,0
32239,0,0,0,0,1,0,0
32240,1,0,0,1,1,0,1
32241,0,1,1,1,1,1,1
32242,1,0,0,1,1,0,0
32243,0,1,1,1,1,0,1
32244,1,0,0,0,1,0,0
32245,1,1,1,1,1,0,1
32246,1,1,1,0,0,1,1
32247,0,0,0,1,1,0,0
32248,1,0,0,1,1,0,0
32249,1,1,1,1,1,0,0
32250,1,0,0,0,1,0,0
32251,0,0,0,0,1,0,0
32252,0,0,0,0,1,0,0
32253,0,0,0,1,1,0,0
32254,1,0,0,0,0,0,0
32255,1,1,1,1,1,0,0
32256,0,0,0,1,1,0,0
32257,1,1,1,0,1,0,0
32258,1,0,0,0,0,0,0
32259,0,0,0,1,0,0,0
32260,1,1,1,1,0,0,0
32261,1,1,1,1,1,0,0
32262,1,0,0,1,1,0,0
32263,0,1,1,1,1,0,0
32264,1,1,1,1,1,0,0
32265,1,0,0,1,1,0,0
32266,1,1,1,1,0,0,0
32267,0,1,1,1,0,0,1
32268,1,0,0,1,1,0,0
32269,1,1,1,1,1,0,0
32270,0,1,1,1,1,0,0
32271,0,0,0,0,1,0,0
32272,1,1,1,1,1,1,1
32273,1,0,0,1,1,0,0
32274,1,1,1,1,0,1,1
32275,1,0,0,1,1,0,0
32276,1,1,1,1,1,0,1
32277,0,0,0,0,1,0,0
32278,1,1,0,0,1,0,0
32279,1,0,0,0,1,0,0
32280,1,0,0,1,1,0,0
32281,1,0,0,0,1,0,0
32282,0,1,1,1,1,0,0
32283,1,0,0,1,1,0,0
32284,1,0,0,0,1,0,0
32285,1,1,1,0,1,0,1
32286,1,0,0,0,1,0,0
32287,1,1,1,1,0,0,1
32288,1,0,0,0,1,0,0
32289,1,1,1,1,1,0,0
32290,1,1,1,1,0,0,0
32291,1,0,0,1,1,0,0
32292,0,0,0,0,1,0,0
32293,1,0,0,0,1,0,0
32294,1,1,1,1,1,0,0
32295,1,1,0,0,0,0,0
32296,1,1,1,1,0,0,1
32297,1,1,1,1,0,1,1
32298,1,0,0,1,1,0,0
32299,1,1,1,0,1,0,1
32300,1,0,0,0,0,0,0
32301,1,0,0,1,0,0,0
32302,1,0,0,1,1,0,0
32303,1,0,0,0,1,0,0
32304,0,0,0,0,1,0,0
32305,1,0,0,1,1,0,0
32306,0,0,0,0,0,0,0
32307,1,0,0,1,1,0,0
32308,1,0,0,0,1,0,1
32309,1,1,1,1,1,0,0
32310,1,0,0,0,1,0,0
32311,0,0,0,0,1,0,0
32312,0,0,0,0,1,0,0
32313,1,0,0,0,1,0,0
32314,1,0,0,1,0,0,0
32315,1,0,0,0,1,0,0
32316,1,0,0,0,1,0,0
32317,1,0,0,0,1,1,1
32318,1,1,1,1,1,0,1
32319,1,0,0,1,0,0,0
32320,1,0,0,1,1,0,0
32321,1,1,1,1,1,0,0
32322,1,0,0,0,1,0,0
32323,1,1,1,0,0,0,0
32324,1,0,0,1,1,0,0
32325,1,0,0,0,1,0,0
32326,1,1,1,1,1,1,1
32327,1,1,1,1,0,1,1
32328,0,0,0,0,1,0,0
32329,1,1,1,1,1,0,0
32330,0,0,0,0,1,0,0
32331,1,1,1,1,0,1,1
32332,0,0,0,0,1,0,0
32333,1,1,1,1,1,0,0
32334,0,0,0,0,1,0,0
32335,1,1,1,1,1,0,0
32336,1,1,1,1,1,0,0
32337,1,1,1,1,0,0,1
32338,1,0,0,1,0,0,0
32339,1,0,0,1,1,0,0
32340,0,0,0,0,1,0,0
32341,1,1,1,1,0,0,0
32342,1,1,1,1,1,0,1
32343,1,0,0,0,0,0,0
32344,1,0,0,1,0,0,0
32345,1,1,1,0,1,0,1
32346,1,0,0,1,1,0,0
32347,1,1,1,1,1,0,1
32348,1,1,1,1,1,1,1
32349,1,0,0,0,1,0,0
32350,0,1,1,1,1,0,1
32351,1,0,0,1,1,0,0
32352,0,0,0,1,0,0,0
32353,1,1,1,1,1,1,1
32354,1,0,0,1,0,0,0
32355,1,0,0,1,0,0,1
32356,1,1,1,1,1,0,0
32357,1,0,0,1,1,0,0
32358,1,1,1,1,1,0,1
32359,1,0,0,1,0,0,0
32360,0,0,0,0,1,0,0
32361,1,1,0,0,1,0,0
32362,1,1,1,1,0,1,1
32363,1,0,0,1,0,0,0
32364,1,1,1,1,1,0,0
32365,1,1,1,1,1,0,1
32366,1,1,1,0,0,0,0
32367,1,1,1,0,0,0,1
32368,1,0,0,1,1,0,0
32369,1,1,1,1,0,0,1
