,age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
32417,1,2,3,2,13,1,2,2,1,1,2,1,1
32418,1,1,3,2,10,1,2,1,1,1,2,1,1
32419,1,2,6,1,4,2,2,2,1,2,2,1,2
32420,1,2,5,2,4,1,2,2,1,1,2,1,1
32421,1,1,3,2,10,1,2,1,1,1,3,1,1
32422,1,1,5,1,3,2,2,2,1,1,2,1,2
32423,2,2,5,2,12,1,2,2,1,1,2,1,1
32424,2,1,5,1,4,2,2,2,1,1,1,1,1
32425,1,1,5,1,4,2,2,2,1,1,2,1,1
32426,2,2,5,2,1,1,2,2,1,1,1,1,1
32427,1,1,3,1,5,2,2,2,1,1,1,1,1
32428,1,1,8,1,11,2,2,2,1,1,3,1,2
32429,1,1,5,1,5,2,2,2,1,1,3,1,1
32430,1,2,9,2,8,1,2,2,1,1,2,1,1
32431,1,2,3,2,7,1,1,1,1,1,2,2,1
32432,1,2,5,1,8,2,2,2,1,1,2,1,1
32433,1,1,8,2,1,1,2,1,1,1,2,1,1
32434,1,2,9,2,7,1,1,1,1,2,2,1,1
32435,1,2,8,2,1,1,2,1,1,1,2,1,1
32436,2,1,9,2,12,1,2,2,1,1,1,1,1
32437,2,2,8,2,12,1,2,2,1,1,2,1,1
32438,2,2,8,2,10,1,2,1,1,1,1,1,1
32439,1,2,8,2,8,1,2,1,1,1,2,1,1
32440,1,2,3,2,13,1,2,2,1,1,2,1,1
32441,1,2,5,2,3,1,2,2,1,1,1,1,1
32442,1,2,9,1,7,2,2,2,1,1,2,1,1
32443,2,2,8,1,12,1,2,1,1,1,1,1,1
32444,1,2,10,2,9,1,1,1,1,1,1,2,1
32445,1,1,5,1,3,2,2,2,1,1,2,1,1
32446,1,1,5,2,8,1,2,2,1,1,2,1,1
32447,1,2,9,2,8,1,2,1,1,1,2,1,1
32448,1,2,8,2,3,1,2,1,1,1,2,1,1
32449,1,2,5,2,10,1,2,2,1,1,2,1,1
32450,1,1,6,1,10,2,2,2,1,1,2,1,2
32451,1,1,6,2,4,1,1,1,1,1,2,1,1
32452,2,1,5,2,6,1,2,2,1,1,2,1,1
32453,2,2,5,2,3,1,2,2,1,1,1,1,1
32454,1,2,8,2,1,1,2,1,1,1,2,1,1
32455,1,1,8,2,11,1,2,2,1,1,2,1,1
32456,1,1,5,1,2,1,1,2,1,1,2,1,1
32457,1,2,9,2,8,1,2,2,1,1,2,1,1
32458,2,2,5,1,3,2,2,2,1,1,2,1,1
32459,1,1,5,2,12,1,2,2,1,1,2,1,1
32460,1,1,3,1,4,2,2,2,1,2,3,1,2
32461,1,1,3,2,1,1,2,2,1,1,2,1,1
32462,2,2,9,2,8,1,2,2,1,1,1,2,1
32463,1,2,8,2,12,1,2,1,1,2,2,1,1
32464,1,2,9,2,3,1,2,1,1,1,2,1,2
32465,1,2,5,1,3,2,2,2,1,1,2,1,2
32466,1,2,3,2,4,1,2,2,1,1,2,1,2
32467,1,2,3,2,10,1,1,1,1,1,1,1,1
32468,1,1,7,1,10,2,2,2,1,1,1,1,1
32469,1,2,5,2,8,1,2,2,1,1,1,1,1
32470,1,1,8,1,12,2,1,2,1,1,3,1,1
32471,2,2,9,2,8,1,2,1,1,1,1,1,1
32472,1,2,5,1,12,2,2,2,1,1,2,1,1
32473,1,2,5,2,9,1,2,1,1,1,2,2,1
32474,1,2,5,1,3,1,2,2,1,1,2,2,1
32475,1,1,9,1,14,2,2,2,1,1,2,1,1
32476,1,2,8,1,1,2,2,2,1,1,2,1,1
32477,1,2,5,2,6,1,1,2,1,1,1,1,1
32478,1,1,8,2,4,1,2,1,1,1,2,1,1
32479,1,2,8,1,10,2,2,2,1,1,2,1,1
32480,1,1,5,1,3,2,2,2,1,1,2,1,1
32481,1,2,5,2,3,1,2,2,1,1,1,1,1
32482,2,2,5,1,1,2,2,2,1,1,2,1,1
32483,1,2,7,2,10,1,2,2,1,2,2,1,2
32484,2,2,5,2,8,1,2,2,1,1,1,1,1
32485,2,2,8,2,12,1,2,1,1,1,1,1,1
32486,2,2,9,1,12,1,2,1,1,1,1,1,1
32487,2,1,5,2,8,1,2,1,1,1,2,1,1
32488,1,2,5,2,1,1,2,2,1,1,1,1,1
32489,1,2,1,2,10,1,2,1,1,1,2,1,1
32490,1,2,1,2,14,1,2,2,1,1,2,1,1
32491,1,1,5,1,12,2,2,2,1,1,2,1,1
32492,2,2,5,2,1,1,2,1,1,1,2,1,1
32493,1,2,5,2,1,1,1,1,1,2,2,2,1
32494,1,1,3,1,4,2,2,2,2,1,2,1,2
32495,1,2,9,2,6,1,2,1,1,1,1,1,1
32496,1,2,9,2,8,1,2,1,1,1,2,1,1
32497,1,1,6,1,4,2,2,2,1,1,2,1,2
32498,1,1,5,2,1,1,1,1,1,1,2,1,1
32499,1,1,7,1,10,2,2,2,1,1,3,1,2
32500,1,2,5,1,12,2,2,2,1,1,2,1,1
32501,1,1,5,2,12,1,2,2,1,1,2,1,1
32502,1,1,3,1,4,2,2,2,2,1,1,1,2
32503,1,2,1,2,13,1,2,1,1,2,1,1,1
32504,1,2,2,2,3,1,2,2,1,1,2,1,1
32505,1,2,8,2,3,1,2,2,1,1,2,1,1
32506,2,2,8,1,6,2,2,2,1,1,2,1,1
32507,1,2,3,2,1,1,2,1,1,1,2,1,1
32508,1,2,10,2,6,1,2,2,1,1,1,1,1
32509,1,2,8,2,10,1,2,1,1,1,2,1,1
32510,1,2,5,1,7,2,2,2,1,1,3,1,2
32511,1,1,8,1,11,2,2,2,1,1,2,1,2
32512,1,2,5,1,12,2,2,2,2,1,2,1,2
32513,1,2,3,2,1,1,2,2,1,1,2,1,2
32514,1,2,8,2,8,1,2,1,1,1,2,1,1
32515,2,2,2,2,3,1,2,2,1,1,2,1,1
32516,1,2,5,1,14,2,2,2,1,1,2,1,1
32517,2,2,6,2,4,1,2,1,1,1,2,1,1
32518,1,2,5,2,8,1,1,2,1,1,2,1,1
32519,1,1,3,2,10,1,2,2,1,1,2,1,1
32520,1,2,3,1,4,2,2,2,1,1,3,1,2
32521,2,2,8,2,8,1,2,1,1,1,1,1,1
32522,2,2,9,2,3,1,2,2,1,1,2,1,1
32523,1,2,5,1,3,2,2,2,1,1,2,1,1
32524,2,1,1,1,3,2,2,2,1,1,1,2,1
32525,1,2,8,1,13,2,2,2,1,1,2,1,1
32526,1,2,10,1,6,2,2,2,1,1,2,2,1
32527,1,1,10,2,3,1,2,2,1,1,2,1,1
32528,1,1,1,2,4,1,2,1,1,1,2,1,1
32529,1,1,3,2,10,1,2,2,1,1,2,1,1
32530,2,2,5,1,14,2,1,2,1,1,2,1,1
32531,2,2,2,2,10,1,2,2,2,1,3,1,2
32532,1,1,8,1,4,2,2,2,1,2,2,1,1
32533,1,2,5,2,6,1,2,2,1,1,2,1,1
32534,1,1,8,1,8,2,2,1,1,1,2,1,1
32535,1,2,5,2,1,1,2,2,1,1,2,1,1
32536,1,2,3,2,6,1,2,2,1,2,2,1,2
32537,1,2,3,1,12,2,2,1,1,1,1,1,2
32538,1,2,10,2,8,1,2,1,1,1,1,2,1
32539,1,1,5,2,13,1,2,1,1,1,2,1,1
32540,1,2,9,2,14,1,2,2,1,1,3,1,1
32541,1,1,3,2,13,1,2,2,1,1,2,1,1
32542,1,2,8,1,4,2,2,2,1,2,2,1,1
32543,1,1,6,1,10,2,2,1,1,1,2,1,1
32544,1,2,3,2,13,1,2,1,1,1,2,1,2
32545,1,1,8,2,8,1,2,1,1,1,2,1,1
32546,1,1,5,1,3,2,2,2,1,1,2,1,1
32547,1,1,5,2,3,1,2,2,1,1,2,1,1
32548,1,2,3,1,6,2,2,2,1,1,2,1,1
32549,2,2,8,2,8,1,2,2,1,1,1,1,1
32550,1,2,5,1,5,2,2,2,1,1,2,1,1
32551,1,1,9,1,8,2,2,2,1,1,2,1,1
32552,1,2,5,1,14,2,2,2,1,1,1,1,2
32553,1,2,3,2,1,1,2,1,1,1,2,1,1
32554,1,2,5,2,12,1,1,1,1,1,1,2,1
32555,1,2,2,1,3,2,2,2,1,2,2,1,2
32556,1,2,8,1,1,2,2,2,1,1,2,1,1
32557,1,2,1,2,4,1,2,1,1,1,2,1,2
32558,1,2,5,1,6,2,2,1,1,1,1,1,1
32559,1,1,6,1,10,2,2,2,1,1,2,1,1
32560,1,2,5,1,3,2,2,2,1,1,3,1,1
32561,2,2,9,2,12,1,1,1,1,1,1,1,1
32562,1,2,5,1,6,2,2,2,1,1,2,1,2
32563,1,2,3,1,3,2,2,2,1,1,2,1,2
32564,1,2,5,2,6,1,1,1,1,1,1,1,1
32565,1,2,5,1,14,2,1,2,1,1,3,1,1
32566,1,2,7,1,10,2,2,2,2,1,3,1,2
32567,1,2,8,1,3,2,2,2,1,1,2,1,2
32568,1,2,3,2,8,1,2,2,1,1,2,1,1
32569,1,1,8,2,1,1,2,1,1,1,2,1,1
32570,1,2,5,1,12,2,2,2,1,1,2,1,1
32571,1,2,8,1,1,2,1,2,1,1,2,2,2
32572,1,1,8,1,11,2,2,2,1,1,2,1,2
32573,1,2,8,2,1,1,1,2,1,1,1,2,1
32574,1,1,7,1,10,2,2,2,1,1,2,1,2
32575,1,1,8,2,1,1,1,2,1,1,2,1,1
32576,1,2,5,1,7,2,2,2,1,1,2,1,2
32577,1,1,6,1,10,2,2,2,1,1,2,1,2
32578,1,2,5,2,1,1,1,1,1,1,2,1,1
32579,1,2,5,1,8,2,2,1,1,1,2,1,2
32580,1,2,5,2,4,1,1,1,1,1,2,1,1
32581,1,1,8,2,6,1,1,2,1,1,2,1,1
32582,1,2,9,1,3,2,2,2,2,1,2,1,2
32583,1,1,5,1,4,2,2,1,1,1,1,1,2
32584,1,2,5,1,14,1,1,2,1,1,1,2,1
32585,1,2,2,2,10,1,2,1,1,1,2,1,1
32586,2,1,5,1,4,2,2,2,1,1,1,1,1
32587,1,1,3,2,10,1,1,1,1,1,2,1,1
32588,1,1,3,2,10,1,2,1,1,1,2,1,1
32589,1,2,10,1,7,2,2,2,1,1,2,2,1
32590,1,2,3,2,4,1,2,2,1,1,2,1,1
32591,1,2,5,2,12,1,2,1,1,1,1,1,1
32592,1,2,9,1,3,2,2,2,1,2,2,1,2
32593,1,2,5,1,12,2,2,2,1,1,1,1,1
32594,1,1,5,1,3,2,2,2,1,2,2,1,2
32595,1,1,2,1,11,2,2,2,1,1,1,1,2
32596,1,1,6,2,13,1,2,1,1,1,1,1,1
32597,1,1,3,1,4,2,2,2,1,1,2,1,2
32598,1,2,5,1,3,2,2,2,1,1,2,1,2
32599,1,2,2,1,10,2,2,2,1,1,2,1,2
32600,1,1,8,2,1,1,2,1,1,1,2,1,1
32601,1,2,5,2,7,1,2,1,1,1,2,1,1
32602,1,2,9,2,8,1,2,1,1,1,1,2,1
32603,1,1,8,2,1,1,2,1,1,1,1,1,1
32604,1,2,8,2,1,1,2,1,1,1,2,2,1
32605,1,2,5,2,10,1,1,1,1,1,2,2,1
32606,1,2,8,1,8,2,2,1,1,1,2,1,2
32607,1,2,8,1,3,2,2,2,1,1,2,2,1
32608,1,1,3,2,10,1,2,1,1,1,2,1,1
32609,1,2,3,1,12,2,2,2,1,1,1,1,2
32610,2,2,10,1,14,2,2,2,1,1,3,1,2
32611,1,2,8,1,14,1,2,1,1,1,1,1,1
32612,1,1,2,1,4,1,2,2,1,1,2,1,2
32613,1,2,5,2,1,1,2,1,1,1,2,1,1
32614,2,2,9,2,6,1,2,2,1,1,1,1,1
32615,1,1,8,2,4,1,2,2,1,1,3,1,2
32616,1,1,5,1,3,2,2,2,1,1,3,1,1
32617,2,2,5,2,1,1,2,1,1,1,2,1,1
32618,1,2,8,1,1,2,2,2,1,1,2,1,2
32619,1,1,6,2,10,1,2,2,1,1,2,1,2
32620,1,1,8,2,1,1,1,1,1,1,2,1,1
32621,2,2,8,2,12,1,2,1,1,1,1,1,1
32622,1,2,2,2,4,1,2,2,1,1,2,1,1
32623,1,2,2,1,3,2,2,2,1,1,2,1,2
32624,1,1,5,1,4,2,2,2,2,1,2,1,2
32625,1,2,9,1,1,2,2,2,1,1,2,1,1
32626,2,2,3,2,13,1,2,1,1,1,2,1,1
32627,1,2,5,1,14,2,2,2,1,1,2,1,1
32628,1,1,3,1,5,2,2,2,1,1,1,1,1
32629,1,1,2,1,10,2,2,2,1,1,2,1,1
32630,1,1,3,1,3,2,2,2,1,1,3,1,2
32631,2,2,5,2,5,1,2,2,1,1,1,1,1
32632,1,2,5,1,12,2,2,1,1,1,1,1,1
32633,1,2,8,2,1,1,2,1,1,1,2,1,1
32634,1,2,5,1,14,2,2,2,1,1,2,1,1
32635,1,1,3,2,12,1,2,2,2,1,2,1,2
32636,1,2,8,1,3,2,2,2,1,1,2,1,2
32637,1,2,8,1,12,2,2,2,1,1,2,2,2
32638,1,2,8,2,8,1,2,1,1,1,1,1,1
32639,1,2,8,2,13,1,2,1,1,1,2,1,1
32640,1,1,2,1,11,2,2,2,1,1,1,1,1
32641,1,2,5,2,7,1,2,2,1,1,1,1,1
32642,1,2,9,1,12,1,1,2,1,1,1,2,1
32643,1,2,5,2,12,1,2,1,1,1,2,1,1
32644,2,2,5,2,1,1,1,1,1,1,1,1,1
32645,1,2,3,2,4,1,2,2,2,1,2,1,2
32646,2,2,10,2,6,1,2,2,1,1,2,2,1
32647,1,2,5,1,6,2,2,2,1,1,2,1,1
32648,2,2,8,2,12,1,2,1,1,1,1,1,1
32649,2,1,8,1,5,2,2,2,1,1,3,1,1
32650,2,2,3,2,4,1,2,1,1,1,2,1,1
32651,1,2,5,1,14,2,2,2,1,1,2,1,1
32652,1,2,3,2,1,1,2,1,1,1,1,1,1
32653,1,2,5,2,3,1,2,2,1,1,2,1,1
32654,1,2,5,2,12,1,2,2,1,2,2,1,2
32655,1,2,3,2,6,1,2,2,1,1,1,1,1
32656,2,2,3,2,12,1,2,2,1,1,2,1,1
32657,2,2,5,1,14,2,2,2,1,1,1,1,1
32658,1,1,6,2,10,1,2,1,1,1,2,1,1
32659,1,1,8,2,3,1,2,2,1,1,2,1,1
32660,1,2,3,1,10,2,2,2,2,1,2,1,2
32661,1,1,5,2,6,1,1,2,1,1,1,1,1
32662,2,2,3,1,12,2,2,2,2,1,2,1,2
32663,2,2,5,2,11,1,2,1,1,2,2,1,1
32664,1,1,3,2,10,1,2,1,1,1,2,1,1
32665,1,2,8,2,8,1,2,1,1,1,1,1,1
32666,1,2,1,2,12,1,2,1,1,1,1,1,1
32667,1,2,3,2,4,1,2,2,1,1,1,1,1
32668,1,2,5,2,8,1,2,1,1,1,2,1,1
32669,1,1,3,2,1,1,2,2,1,1,2,1,2
32670,2,2,3,2,4,1,2,2,1,1,2,1,2
32671,1,1,5,2,5,1,1,2,1,1,2,1,1
32672,1,2,5,1,13,2,2,2,1,1,2,1,2
32673,1,2,7,1,10,2,2,2,2,1,2,1,2
32674,2,2,9,2,1,1,2,1,1,1,1,1,1
32675,2,2,9,2,10,1,1,1,1,1,2,1,1
32676,1,2,3,2,10,1,2,1,1,1,2,1,2
32677,1,2,5,1,12,2,2,2,2,1,2,1,2
32678,1,2,9,2,8,1,1,1,1,1,2,1,1
32679,1,2,5,1,6,2,2,2,1,1,2,1,1
32680,1,2,10,2,7,1,1,1,1,1,2,2,1
32681,2,1,8,2,13,1,2,2,1,1,2,1,1
32682,2,1,10,1,5,2,2,2,1,1,1,1,1
32683,1,2,8,1,10,2,2,2,1,1,2,1,1
32684,1,2,5,1,3,2,2,2,1,1,2,1,1
32685,1,2,3,1,10,2,2,2,1,1,2,1,2
32686,1,2,5,1,4,2,2,2,1,1,2,1,1
32687,1,1,9,2,14,1,2,2,1,2,2,1,1
32688,1,1,3,1,12,1,2,2,1,1,1,1,1
32689,1,1,5,2,8,1,2,1,1,1,2,1,1
32690,1,2,5,2,4,1,2,1,1,1,2,1,1
32691,1,2,5,1,3,2,2,2,1,1,2,1,1
32692,2,2,2,2,8,1,2,2,1,1,1,1,1
32693,1,1,3,1,10,2,2,2,1,1,1,1,2
32694,1,2,8,2,10,1,2,2,1,1,1,1,2
32695,1,2,5,2,7,1,2,2,1,1,2,1,1
32696,1,2,8,1,3,2,2,2,2,1,2,1,2
32697,2,2,5,2,1,1,2,1,1,1,2,1,1
32698,1,1,3,1,1,2,1,1,1,1,2,2,2
32699,2,2,8,1,1,2,2,2,1,1,2,1,2
32700,1,2,3,1,10,2,1,2,1,1,2,1,2
32701,2,2,8,2,12,1,2,2,1,1,2,1,1
32702,2,2,9,1,12,2,2,2,1,1,2,1,2
32703,1,2,8,1,8,2,2,2,1,1,2,1,1
32704,2,1,1,2,13,1,2,2,1,1,1,1,1
32705,1,2,5,2,8,1,2,1,1,1,1,1,1
32706,1,2,3,2,4,1,1,2,1,1,1,2,1
32707,1,2,6,1,4,2,2,2,1,1,2,1,2
32708,1,2,5,1,6,2,1,2,1,1,1,2,1
32709,1,1,3,1,12,2,2,2,1,1,2,1,1
32710,1,2,5,1,10,2,2,1,1,1,2,1,1
32711,1,2,3,2,10,1,2,2,1,1,2,1,1
32712,1,2,8,2,3,1,1,2,1,1,2,1,1
32713,2,2,8,2,10,1,2,1,1,1,1,1,1
32714,2,1,10,2,8,1,2,1,1,1,1,1,1
32715,1,2,9,2,7,1,1,1,1,1,2,2,1
32716,2,2,8,2,4,1,2,1,1,1,1,1,1
32717,1,1,5,1,3,2,2,2,1,1,2,1,1
32718,1,2,3,2,4,1,2,1,1,1,2,1,1
32719,1,2,5,2,8,1,2,1,1,1,2,1,1
32720,1,2,5,1,3,2,2,2,1,1,2,1,1
32721,1,2,5,2,14,1,2,2,1,1,3,1,1
32722,1,2,3,2,10,1,2,1,1,1,2,2,1
32723,1,1,8,2,1,1,2,1,1,1,1,1,1
32724,1,2,5,2,3,1,2,2,1,1,1,1,1
32725,1,2,5,2,7,1,2,1,1,1,2,2,1
32726,1,2,5,2,12,1,2,1,1,1,1,1,1
32727,2,2,9,2,8,1,2,2,1,1,2,2,1
32728,1,2,5,1,4,2,2,2,1,1,2,1,2
32729,1,1,8,2,10,1,2,1,1,1,1,1,1
32730,1,2,10,2,3,1,2,1,1,1,2,1,1
32731,1,2,3,1,10,2,2,2,1,1,1,1,1
32732,1,1,5,1,1,2,2,2,1,1,2,1,1
32733,2,2,8,2,12,1,2,2,1,1,1,1,1
32734,1,2,4,1,10,2,2,2,1,1,2,1,2
32735,1,1,8,1,1,2,2,1,1,1,2,1,2
32736,1,2,10,1,3,1,2,1,1,1,2,1,1
32737,2,2,8,2,1,1,2,1,1,1,2,1,1
32738,1,2,8,1,12,2,2,2,1,1,2,1,2
32739,1,1,5,1,3,2,2,2,1,1,2,1,1
32740,1,2,5,1,4,2,2,2,1,1,2,1,2
32741,2,1,3,1,10,2,2,2,1,1,2,1,1
32742,1,1,5,2,8,1,2,1,1,1,1,1,1
32743,1,1,3,1,10,2,2,1,1,1,2,1,2
32744,2,1,8,2,6,1,2,2,1,1,2,1,1
32745,1,2,8,1,12,2,2,2,2,1,3,1,2
32746,2,2,8,2,1,1,2,1,1,1,1,1,1
32747,1,2,5,1,6,2,2,2,1,1,2,1,1
32748,2,1,5,1,6,2,2,2,1,1,2,1,1
32749,1,1,3,1,1,2,2,1,2,1,1,1,2
32750,2,2,3,1,4,2,2,2,1,1,2,1,1
32751,2,2,8,2,6,1,2,2,1,1,1,1,1
32752,1,1,3,2,3,1,2,2,1,1,2,1,1
32753,1,2,3,1,4,2,2,2,2,1,2,1,2
32754,1,1,8,2,10,1,1,1,1,1,2,1,1
32755,2,2,9,2,1,1,2,1,1,1,1,1,1
32756,1,2,8,2,4,1,2,1,1,1,2,1,1
32757,1,1,8,2,10,1,2,2,1,1,1,1,1
32758,2,2,8,2,12,1,1,2,1,1,1,2,1
32759,1,2,5,2,6,1,1,2,1,1,1,1,1
32760,1,2,8,2,8,1,2,2,1,1,1,2,1
32761,2,1,4,2,10,1,2,1,1,1,2,2,1
32762,1,2,5,1,3,2,2,2,1,1,2,1,1
32763,1,2,2,2,13,1,2,2,1,1,2,1,1
32764,2,2,5,2,12,1,2,1,1,1,1,1,1
32765,1,2,5,1,8,2,2,1,1,1,2,1,1
32766,2,2,5,2,12,1,1,2,1,1,2,2,1
32767,2,2,1,1,6,2,2,2,1,1,1,1,1
32768,2,2,5,2,1,1,2,1,1,1,2,1,1
32769,1,2,8,1,4,2,2,2,1,1,2,1,2
32770,2,2,8,2,8,1,2,1,1,1,1,1,1
32771,1,2,5,2,10,1,2,1,1,1,2,1,1
32772,1,1,3,1,11,2,2,2,1,1,2,1,1
32773,2,2,9,2,8,1,2,1,1,1,1,1,1
32774,1,2,8,1,12,1,1,1,1,1,2,1,1
32775,1,2,8,2,4,1,2,1,1,1,2,1,1
32776,2,1,10,2,3,1,2,1,1,1,1,1,1
32777,1,2,9,1,7,2,2,2,1,1,2,2,1
32778,2,2,5,2,8,1,2,1,1,1,1,1,1
32779,1,2,8,1,8,2,2,2,1,1,2,1,1
32780,1,2,8,1,12,2,2,2,1,1,2,1,2
32781,1,2,5,1,10,2,2,1,1,1,1,1,1
32782,1,2,5,1,14,2,2,2,1,1,2,2,1
32783,1,1,2,2,11,1,2,1,1,1,2,2,1
32784,1,2,5,1,3,2,2,2,1,1,2,1,2
32785,1,1,8,1,4,2,2,2,2,1,2,1,2
32786,1,1,5,2,1,1,2,1,1,1,2,1,1
32787,2,2,5,2,9,1,2,1,1,1,2,1,1
32788,2,2,5,2,13,1,2,1,1,1,1,1,1
32789,2,2,8,2,4,1,2,2,1,1,1,1,1
32790,1,2,8,1,3,2,2,2,1,1,2,1,1
32791,1,2,2,2,10,1,2,2,1,1,2,1,1
32792,1,2,2,2,3,1,2,2,1,1,1,1,1
32793,1,2,8,2,4,1,2,1,1,1,2,2,1
32794,1,2,1,1,4,2,2,2,2,1,3,1,2
32795,1,2,5,2,1,1,2,1,1,1,2,1,1
32796,1,2,8,1,13,2,2,2,1,1,1,1,1
32797,2,2,9,2,5,1,2,2,1,1,1,1,1
32798,1,2,8,1,13,2,2,2,1,1,3,1,1
32799,1,2,5,2,10,1,1,1,1,1,2,1,1
32800,1,2,5,1,3,2,2,2,1,1,2,1,1
32801,1,2,8,2,10,1,2,2,1,1,2,1,1
32802,1,2,9,2,14,1,2,2,1,2,3,1,2
32803,1,2,10,1,8,2,2,1,1,1,3,1,1
32804,1,2,8,1,6,2,2,2,1,1,2,1,1
32805,1,1,4,2,10,1,2,1,2,1,2,1,2
32806,1,2,5,2,12,1,2,1,1,1,2,1,1
32807,1,2,8,2,12,1,2,1,1,1,2,1,1
32808,1,1,9,1,3,2,2,2,1,1,2,1,1
32809,1,1,5,1,8,2,2,1,1,1,1,1,1
32810,1,2,3,2,3,1,2,2,1,1,2,1,1
32811,2,2,8,2,3,1,2,2,1,1,2,1,1
32812,1,2,5,2,14,1,2,2,1,1,2,1,1
32813,1,2,5,1,7,2,2,2,1,1,2,1,1
32814,1,2,5,1,4,2,2,2,1,1,2,1,1
32815,1,2,3,1,10,2,2,2,1,1,3,1,2
32816,1,2,8,1,6,2,2,2,1,1,1,2,1
32817,1,2,6,1,10,2,2,1,2,1,2,1,2
32818,1,2,5,1,5,2,2,2,1,1,2,1,1
32819,1,2,8,2,6,1,2,2,1,1,2,1,1
32820,1,2,9,2,7,1,1,1,1,1,2,1,1
32821,1,1,8,1,12,2,2,2,1,1,3,1,1
32822,2,1,5,2,14,1,2,2,1,1,2,1,1
32823,1,2,9,1,7,2,1,2,1,1,2,1,1
32824,2,2,5,2,3,1,2,2,1,1,3,1,1
32825,1,2,3,2,12,1,2,2,1,1,2,1,1
32826,1,1,8,1,5,2,2,2,1,1,1,1,1
32827,1,2,5,1,12,2,2,2,1,2,2,1,2
32828,1,1,5,2,14,1,1,1,1,1,2,1,1
32829,1,1,6,2,10,1,1,1,1,1,2,1,1
32830,1,2,4,2,1,1,2,2,1,1,1,1,1
32831,2,1,5,2,12,1,2,2,1,1,1,1,1
32832,2,2,9,2,8,1,2,2,1,1,1,1,1
32833,1,2,2,2,3,1,2,2,1,1,2,1,1
32834,1,1,2,2,5,1,2,2,1,1,3,1,1
32835,1,2,8,2,1,1,2,1,1,1,2,1,1
32836,2,2,1,1,12,2,2,1,1,1,1,1,1
32837,1,1,9,1,6,2,1,2,1,1,2,1,1
32838,1,2,10,1,8,2,2,2,1,1,2,2,1
32839,1,2,5,2,4,1,2,1,1,1,2,1,1
32840,1,2,5,1,8,2,2,2,1,1,2,2,2
32841,1,2,3,2,1,1,2,1,1,1,1,2,1
32842,2,2,5,2,3,1,2,2,1,1,2,1,1
32843,1,2,3,1,12,1,2,1,1,1,2,1,1
32844,2,2,10,2,7,1,1,1,1,1,2,2,1
32845,2,2,3,1,12,2,2,2,1,1,1,1,2
32846,1,2,9,2,3,1,2,2,1,1,2,1,1
32847,1,2,5,1,7,2,1,2,1,1,2,1,1
32848,2,2,9,2,6,1,2,2,1,1,1,1,1
32849,1,2,5,2,7,1,2,2,1,1,2,1,1
32850,1,2,7,2,10,1,2,2,1,1,2,1,1
32851,1,1,3,1,11,2,1,1,2,1,2,1,2
32852,2,2,5,1,14,2,2,2,1,1,1,1,1
32853,2,1,5,2,12,1,2,1,1,1,1,1,1
32854,1,2,8,1,12,2,2,2,1,1,2,1,1
32855,1,2,5,2,7,1,2,2,1,1,2,1,1
32856,1,2,4,1,10,2,2,2,1,1,2,1,2
32857,1,2,5,2,1,1,2,1,1,1,2,1,1
32858,1,2,3,2,10,1,1,2,1,1,2,2,1
32859,1,1,8,2,1,1,2,1,1,1,1,1,1
32860,1,2,8,1,1,2,2,1,1,1,2,1,2
32861,1,2,5,1,3,2,1,2,1,1,2,1,1
32862,1,2,8,1,4,2,2,2,1,1,2,1,2
32863,1,2,5,2,14,1,1,2,1,1,2,1,1
32864,2,2,9,2,8,1,2,1,1,1,1,1,1
32865,1,1,8,2,8,1,1,1,1,1,2,1,1
32866,1,2,3,2,4,1,2,2,1,1,2,1,2
32867,2,2,8,2,10,1,2,1,1,1,1,1,1
32868,2,1,5,1,8,2,2,1,1,1,2,1,1
32869,2,2,9,2,8,1,2,2,1,2,1,1,1
32870,2,2,8,2,12,1,1,1,1,1,1,1,1
32871,2,2,8,2,3,1,2,2,1,1,2,1,1
32872,1,2,3,1,10,2,2,2,1,1,2,1,2
32873,2,1,8,2,5,1,2,2,1,1,2,1,1
32874,2,2,5,1,14,2,2,2,1,1,2,1,1
32875,2,1,1,2,4,1,2,1,1,1,1,1,1
32876,1,2,8,2,13,1,2,2,1,1,2,1,1
32877,1,2,1,1,12,2,2,2,1,2,2,1,2
32878,1,2,5,1,12,2,2,2,1,1,1,1,1
32879,1,1,8,2,11,1,1,2,1,2,2,1,1
32880,1,2,5,2,1,1,2,1,1,1,2,1,1
32881,2,2,5,2,8,1,2,1,1,1,1,1,1
32882,1,2,10,2,7,1,2,2,1,1,2,2,1
32883,1,2,6,2,4,1,2,2,1,1,2,1,2
32884,1,2,5,1,7,2,2,2,1,1,2,1,1
32885,1,2,5,1,3,2,2,2,1,1,2,1,1
32886,1,2,5,2,8,1,2,1,1,1,2,1,1
32887,1,2,8,2,8,1,1,1,1,1,2,1,1
32888,1,1,5,2,8,1,1,1,1,1,2,1,1
32889,1,2,8,2,10,1,2,1,1,1,2,1,1
32890,1,2,5,2,1,1,1,1,1,1,2,2,1
32891,1,1,8,2,12,1,2,1,1,1,2,1,1
32892,2,2,9,2,8,1,2,1,1,2,1,1,1
32893,1,2,8,2,3,1,2,1,1,1,2,1,1
32894,2,2,9,2,8,1,2,1,1,1,1,1,1
32895,2,2,8,2,12,1,2,2,1,1,1,1,1
32896,2,1,8,2,8,1,2,1,1,1,2,1,1
