,age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
34583,5,1,8,1,4,5,3,1,1,1,3,2,2
34584,2,3,9,5,7,3,5,2,1,1,2,1,1
34585,2,3,8,5,1,4,5,2,1,1,1,2,1
34586,3,2,3,5,10,2,3,1,1,1,3,2,1
34587,9,1,3,5,14,2,3,2,1,2,4,2,1
34588,6,3,1,1,8,2,5,1,1,1,3,2,1
34589,2,3,9,5,6,4,5,2,1,1,2,2,1
34590,4,3,5,5,7,2,3,1,1,1,3,2,1
34591,7,1,1,5,1,2,5,2,1,1,3,1,1
34592,6,3,5,3,10,1,5,2,1,1,3,2,2
34593,3,3,5,3,8,1,5,2,1,1,3,2,1
34594,7,2,6,3,10,6,5,1,1,1,3,2,2
34595,7,3,1,3,14,1,5,2,1,1,3,2,1
34596,5,3,5,3,12,1,5,2,1,1,3,2,1
34597,3,3,8,5,1,4,3,1,1,1,3,2,1
34598,5,3,5,3,3,1,5,2,1,1,3,2,1
34599,9,2,3,3,11,1,3,2,1,1,2,2,1
34600,3,3,5,3,8,4,5,2,1,1,3,2,1
34601,6,3,8,3,6,1,5,2,1,1,3,2,2
34602,12,3,3,3,4,1,5,2,1,1,2,1,1
34603,4,3,5,5,7,4,5,2,1,1,3,2,1
34604,2,3,8,3,14,1,5,2,1,1,3,2,2
34605,13,2,5,3,11,1,5,2,1,1,1,2,1
34606,3,3,5,6,3,4,5,2,1,1,3,1,1
34607,5,3,1,5,8,4,5,1,1,1,4,2,1
34608,5,2,3,1,10,5,3,1,1,1,3,2,1
34609,2,3,9,5,7,4,5,1,1,1,3,2,1
34610,10,3,10,1,7,5,5,1,1,1,3,2,1
34611,8,3,10,3,3,1,3,2,1,1,3,1,2
34612,2,3,8,5,12,2,5,1,1,1,3,2,1
34613,2,1,5,5,1,4,5,2,1,1,3,2,1
34614,2,3,3,5,10,4,5,1,1,1,2,2,1
34615,6,3,5,3,3,1,5,2,1,1,3,2,1
34616,5,3,8,3,3,1,5,2,1,1,3,2,1
34617,2,3,10,5,6,2,5,2,1,1,4,1,1
34618,8,6,4,3,4,1,5,2,1,2,4,2,2
34619,1,3,9,5,6,4,5,2,1,1,2,2,1
34620,6,3,5,5,1,5,5,1,1,1,3,2,1
34621,4,3,9,1,3,2,5,2,1,3,3,2,1
34622,5,1,8,1,1,2,5,2,1,1,3,2,2
34623,8,5,5,3,8,1,3,2,1,1,3,2,1
34624,5,3,5,5,7,2,3,1,1,1,4,2,1
34625,4,3,8,6,13,2,1,2,1,2,3,2,1
34626,10,2,10,3,1,1,5,2,1,1,3,2,1
34627,2,3,3,5,4,4,5,2,1,1,3,2,1
34628,4,3,5,3,8,1,5,2,1,1,3,2,2
34629,2,3,9,5,9,4,3,1,1,1,2,2,1
34630,2,3,5,5,3,4,5,2,1,1,2,2,1
34631,8,1,5,1,13,5,5,2,1,1,3,2,1
34632,4,3,8,5,1,2,5,1,1,1,3,2,1
34633,11,5,8,3,8,1,5,2,1,1,2,2,1
34634,3,3,8,6,8,5,5,1,1,1,1,2,1
34635,3,3,8,3,14,1,5,2,1,1,3,1,1
34636,8,3,8,3,10,1,3,2,1,1,4,1,2
34637,3,3,8,3,3,1,5,2,1,1,3,2,1
34638,4,3,6,3,10,1,2,2,1,1,4,1,2
34639,4,3,8,5,8,2,5,2,1,1,3,2,1
34640,7,3,3,5,13,5,2,1,1,1,3,1,1
34641,9,3,10,7,8,2,4,1,1,1,2,2,1
34642,7,3,2,3,10,1,5,2,1,1,2,2,2
34643,11,3,10,3,14,1,3,2,1,1,3,2,1
34644,11,4,5,3,8,1,5,2,1,1,3,2,2
34645,10,3,5,1,4,2,5,1,1,1,3,2,1
34646,4,3,8,3,3,1,5,2,1,1,3,2,1
34647,3,3,8,3,3,1,5,2,1,1,3,2,1
34648,2,3,5,5,7,4,5,1,1,1,3,2,1
34649,4,5,8,3,3,1,5,2,1,1,3,2,1
34650,4,1,8,5,4,2,5,2,1,1,3,2,1
34651,8,3,1,5,4,2,5,1,1,1,4,2,1
34652,7,3,5,5,1,5,5,1,1,1,3,2,1
34653,6,5,10,3,5,1,5,2,1,1,3,1,1
34654,5,3,8,3,5,1,5,2,1,3,4,2,2
34655,9,3,10,1,14,2,5,2,1,1,3,2,1
34656,2,3,8,5,12,4,5,1,1,1,3,2,1
34657,6,3,8,3,7,1,5,2,1,1,3,2,2
34658,10,4,9,3,5,1,5,2,1,1,4,2,1
34659,7,3,8,1,12,5,5,1,1,1,3,2,1
34660,2,3,9,5,7,5,5,2,1,1,3,2,1
34661,5,3,1,5,10,2,5,2,1,2,3,2,1
34662,9,3,8,3,3,1,5,2,1,1,3,2,2
34663,9,3,5,5,8,3,5,2,1,1,2,2,1
34664,9,3,8,3,14,1,5,2,1,1,3,2,2
34665,5,3,5,3,3,1,5,2,1,1,3,2,1
34666,3,3,6,3,4,1,5,2,1,1,3,1,1
34667,7,4,3,1,10,5,5,2,1,1,3,2,1
34668,6,3,1,3,12,1,5,2,1,1,4,2,2
34669,6,2,8,3,14,1,5,2,1,1,2,2,1
34670,7,3,5,3,4,1,5,2,1,1,3,2,1
34671,6,2,8,5,4,2,5,1,1,1,1,2,1
34672,6,3,1,1,14,5,5,1,1,1,3,2,1
34673,6,3,9,3,14,1,5,2,1,1,3,2,1
34674,7,3,5,7,1,2,5,1,1,1,3,2,1
34675,3,3,5,5,6,4,3,2,1,1,2,2,1
34676,4,3,2,3,1,6,5,1,1,1,3,2,1
34677,9,3,8,3,12,1,5,2,1,2,3,2,2
34678,6,3,5,1,5,2,3,2,1,1,3,2,1
34679,8,2,5,3,8,1,3,2,1,1,3,2,1
34680,12,6,8,6,12,2,5,2,1,1,2,2,1
34681,7,3,3,3,10,1,5,2,1,1,3,2,2
34682,4,6,10,5,7,4,5,1,1,1,1,2,1
34683,5,3,8,3,12,6,5,1,1,1,3,2,2
34684,6,5,3,3,12,1,5,2,1,1,3,2,2
34685,2,2,8,5,11,5,4,2,1,1,3,2,1
34686,10,3,5,3,12,1,5,2,1,1,3,2,1
34687,3,2,8,5,1,4,3,1,1,1,3,2,1
34688,5,3,8,3,3,1,3,2,1,1,3,2,1
34689,3,5,5,3,3,1,5,2,1,1,3,1,1
34690,4,3,8,3,8,1,5,2,1,1,3,2,1
34691,7,3,7,3,10,1,5,2,3,1,4,2,2
34692,6,3,3,1,12,5,5,2,1,1,3,2,2
34693,6,2,6,5,10,2,5,1,1,1,3,2,2
34694,7,3,4,6,4,5,5,2,1,1,3,2,2
34695,8,3,3,1,12,2,5,2,1,1,4,2,1
34696,6,3,3,3,4,1,5,2,1,1,3,2,2
34697,3,3,5,5,12,4,5,2,1,1,3,2,1
34698,1,3,9,5,8,4,5,1,1,1,1,2,1
34699,3,3,8,3,8,1,5,2,1,1,3,2,1
34700,12,4,8,3,4,1,5,2,1,1,4,2,2
34701,5,3,3,3,10,1,5,2,1,1,4,2,1
34702,1,3,9,5,8,4,5,2,1,1,2,2,1
34703,3,3,5,3,14,1,5,2,1,1,4,2,2
34704,2,3,8,5,7,2,5,1,1,1,3,2,1
34705,8,3,3,3,4,1,5,2,1,1,4,2,2
34706,4,3,8,3,3,1,5,2,1,1,3,2,1
34707,6,2,1,3,4,1,3,2,1,1,4,2,2
34708,8,3,6,3,4,1,5,2,1,1,4,2,2
34709,3,3,5,3,1,6,5,1,1,1,3,2,1
34710,2,3,5,5,6,2,3,1,1,1,3,2,1
34711,8,3,5,3,7,1,5,2,1,1,3,2,2
34712,4,4,5,3,4,1,5,2,1,1,3,2,2
34713,2,3,8,5,12,4,5,1,1,1,2,2,1
34714,2,3,3,5,1,4,5,1,1,1,3,2,1
34715,9,3,5,3,4,1,5,2,1,1,4,2,2
34716,7,1,3,4,4,2,5,2,1,1,4,2,2
34717,8,4,8,3,4,1,5,2,1,1,3,2,2
34718,6,6,3,3,4,1,5,2,1,1,3,2,2
34719,3,3,3,5,4,4,5,2,1,1,3,2,1
34720,3,3,5,3,1,6,2,1,1,1,3,1,1
34721,8,3,5,3,4,1,5,2,1,1,4,2,2
34722,2,3,8,5,8,2,5,1,1,1,2,2,1
34723,7,5,8,1,8,2,5,1,1,1,3,2,1
34724,10,3,8,7,12,5,5,1,1,1,2,2,1
34725,7,5,5,3,12,4,5,1,1,1,3,2,2
34726,9,4,3,3,10,1,5,2,1,1,4,2,2
34727,10,3,8,7,1,2,5,1,1,1,3,2,1
34728,9,3,5,7,7,2,5,1,1,1,3,2,1
34729,6,3,5,6,8,5,5,1,1,1,3,1,1
34730,4,3,5,3,1,6,5,1,1,1,3,2,1
34731,2,3,5,5,1,4,5,1,1,1,3,2,1
34732,10,5,5,3,3,1,5,2,1,1,4,2,1
34733,8,5,5,3,14,1,5,2,1,1,4,2,1
34734,7,5,3,5,12,2,5,2,1,1,3,2,1
34735,11,3,3,7,12,2,5,2,1,1,3,2,2
34736,4,3,5,3,8,6,4,1,1,1,3,2,1
34737,5,3,9,3,6,1,5,2,1,1,3,1,1
34738,5,3,1,1,4,2,5,1,1,1,3,2,1
34739,3,3,5,5,8,4,5,1,1,1,3,2,1
34740,6,3,5,3,5,1,4,2,1,1,3,2,1
34741,7,3,7,3,10,1,5,2,1,1,3,2,2
34742,6,5,9,3,3,1,5,2,1,1,3,2,2
34743,8,2,3,3,1,6,5,1,1,1,3,2,2
34744,6,3,3,3,4,1,5,2,1,1,3,2,2
34745,10,3,9,1,8,2,5,2,1,1,3,2,1
34746,4,3,5,3,4,1,5,2,1,1,4,2,1
34747,10,5,9,3,8,1,5,2,1,1,3,2,1
34748,4,3,2,3,14,1,5,2,1,1,4,2,2
34749,4,2,3,3,10,1,5,2,1,1,4,2,2
34750,4,3,1,5,1,2,5,1,1,1,3,2,1
34751,4,5,3,1,10,3,5,2,1,1,3,2,2
34752,5,3,5,1,12,2,5,2,1,1,3,2,1
34753,8,3,9,3,3,1,5,2,1,1,3,2,1
34754,8,4,6,3,12,1,5,2,1,1,3,2,2
34755,3,3,2,5,12,2,3,2,1,1,3,2,1
34756,7,3,5,3,7,1,5,2,1,1,3,2,1
34757,11,3,5,5,14,2,5,2,1,1,3,2,2
34758,3,3,6,5,13,2,5,1,1,1,3,2,1
34759,9,2,3,7,10,2,5,1,1,1,3,2,2
34760,7,3,2,3,3,1,5,2,1,1,3,2,2
34761,2,3,8,5,8,4,5,1,1,1,2,2,1
34762,10,3,10,3,3,1,5,2,1,1,3,2,1
34763,2,3,8,5,1,4,5,2,1,1,1,2,1
34764,2,3,9,5,3,4,5,2,1,1,2,2,1
34765,4,3,8,3,8,1,5,2,1,1,3,2,1
34766,4,3,8,1,13,5,5,1,1,1,3,2,1
34767,3,3,6,5,10,2,5,1,1,1,3,2,1
34768,5,3,8,3,12,1,5,2,1,1,3,2,1
34769,8,3,5,3,14,1,5,2,1,1,4,2,2
34770,3,3,9,7,1,5,5,1,1,3,3,2,1
34771,2,3,8,5,8,4,5,1,1,1,3,2,1
34772,7,3,10,3,3,1,5,2,1,1,3,2,1
34773,2,3,8,5,13,4,5,2,1,1,3,2,1
34774,2,3,8,5,8,4,5,1,1,1,1,2,1
34775,7,2,3,3,10,6,5,1,1,1,4,2,2
34776,5,1,6,3,10,1,5,2,1,1,3,2,2
34777,10,4,3,3,5,1,5,2,1,3,4,2,2
34778,11,3,5,3,13,1,5,2,1,1,3,2,2
34779,7,5,7,3,10,1,5,2,1,2,3,2,2
34780,5,3,9,5,3,4,5,2,1,1,3,2,1
34781,8,3,9,3,7,1,5,2,1,1,3,2,1
34782,2,3,8,5,12,4,5,1,1,1,1,2,1
34783,1,3,9,5,1,4,5,1,1,1,2,2,1
34784,4,3,8,3,3,1,5,2,1,2,3,2,1
34785,8,5,3,3,10,1,5,2,1,1,4,2,1
34786,7,4,3,3,12,1,5,2,1,1,3,2,2
34787,10,4,6,3,12,1,5,2,1,1,3,2,1
34788,5,3,5,1,8,2,3,2,1,1,3,2,1
34789,3,3,3,5,1,2,5,1,1,1,3,2,1
34790,2,3,5,5,13,4,5,2,1,1,4,2,1
34791,3,3,6,5,10,2,5,1,1,2,3,2,1
34792,5,3,2,1,1,5,5,1,1,1,3,2,1
34793,3,3,3,3,1,6,3,1,1,1,3,2,1
34794,2,3,8,5,4,2,3,1,1,1,2,2,1
34795,2,3,5,3,8,1,5,2,1,1,3,2,1
34796,3,3,3,3,10,6,5,1,1,1,3,2,2
34797,4,3,3,3,10,6,5,1,1,1,3,2,1
34798,4,3,5,6,3,2,5,2,1,1,3,1,1
34799,4,3,9,6,3,5,5,1,1,1,3,2,1
34800,2,3,9,5,8,4,3,2,1,2,2,2,1
34801,2,3,2,5,12,2,3,1,1,1,3,2,1
34802,5,6,3,3,10,1,5,2,1,1,3,2,2
34803,2,3,9,5,8,4,5,1,1,1,2,2,1
34804,6,3,9,3,3,1,5,2,1,1,3,2,1
34805,2,3,2,5,8,2,5,1,1,1,4,2,1
34806,5,6,5,3,11,1,5,2,1,1,3,2,2
34807,10,3,8,1,8,2,5,1,1,1,2,2,1
34808,4,3,8,3,7,1,5,2,1,1,3,2,1
34809,3,3,8,3,1,1,5,2,1,1,3,2,2
34810,3,3,3,3,13,6,5,1,1,1,3,2,2
34811,7,3,5,3,7,1,5,2,1,1,3,2,2
34812,7,3,5,1,1,2,5,1,1,1,3,2,1
34813,2,3,8,5,1,4,5,1,1,1,1,2,1
34814,3,3,5,5,1,2,5,1,1,1,4,2,1
34815,8,4,5,3,4,1,5,2,1,1,4,2,2
34816,4,2,1,3,10,1,5,2,1,1,4,2,1
34817,6,5,5,3,12,1,5,2,1,1,3,2,1
34818,3,3,10,5,5,3,3,2,1,1,3,1,1
34819,2,6,8,5,6,2,5,2,1,1,1,2,1
34820,6,3,1,5,10,2,5,2,1,1,4,2,2
34821,2,3,8,5,8,4,5,1,1,1,2,2,1
34822,3,3,5,3,4,1,5,2,1,1,4,2,1
34823,7,1,8,3,3,1,5,2,1,1,3,2,2
34824,5,3,5,5,14,4,5,2,1,1,3,2,1
34825,4,3,8,5,1,2,5,2,1,1,4,2,1
34826,6,3,2,3,1,1,5,2,1,1,3,2,1
34827,2,3,5,5,1,4,5,2,1,1,2,2,1
34828,3,3,3,3,4,6,5,1,1,1,3,2,2
34829,3,3,5,5,14,4,5,2,1,1,4,2,1
34830,6,5,5,1,3,4,5,2,1,1,3,2,1
34831,2,3,8,5,6,2,5,2,1,1,3,2,1
34832,6,2,6,1,10,5,5,1,1,1,3,2,1
34833,5,2,8,3,11,1,5,2,1,1,4,2,2
34834,4,3,5,5,12,3,5,2,1,1,3,2,1
34835,9,3,9,3,14,1,1,2,1,1,3,2,1
34836,11,5,8,3,4,1,5,2,1,1,3,2,1
34837,3,3,6,3,10,1,5,2,1,1,4,2,1
34838,13,3,3,3,12,1,5,2,1,1,3,2,1
34839,6,2,6,3,10,6,3,1,1,1,3,2,2
34840,8,3,10,3,7,1,5,2,1,1,3,2,1
34841,3,3,5,3,6,1,5,2,1,1,4,2,1
34842,4,3,3,3,10,1,5,2,1,1,3,2,2
34843,4,3,5,4,8,5,5,1,1,1,4,2,1
34844,2,3,9,5,10,3,5,2,1,1,1,2,1
34845,6,5,2,3,10,6,5,1,1,2,1,2,2
34846,3,3,9,3,12,1,5,2,1,1,3,2,1
34847,2,3,5,5,1,4,5,1,1,1,3,2,1
34848,7,3,8,3,3,1,5,2,1,1,3,2,1
34849,2,3,5,5,1,4,5,1,1,1,3,2,1
34850,6,1,6,3,4,1,5,2,1,2,3,2,2
34851,7,3,8,1,4,2,5,2,1,1,4,2,2
34852,3,3,3,5,10,2,5,2,1,1,4,2,1
34853,6,3,9,1,6,5,5,1,1,1,3,2,1
34854,6,3,9,6,8,2,5,2,1,1,3,2,1
34855,4,3,1,3,10,1,5,2,1,1,4,2,1
34856,7,5,1,1,12,2,5,2,1,1,4,2,1
34857,7,3,5,6,12,5,5,2,1,1,4,2,1
34858,4,3,5,5,6,2,5,2,1,1,3,2,1
34859,3,3,3,5,12,2,5,2,1,1,3,2,1
34860,10,6,3,3,4,1,5,2,1,1,3,2,1
34861,6,3,8,3,10,1,5,2,1,1,4,2,1
34862,2,3,8,5,3,2,5,2,1,1,3,2,1
34863,10,3,10,4,8,2,2,2,1,1,3,1,1
34864,4,3,3,5,13,2,5,2,1,1,4,1,1
34865,3,1,7,5,10,2,5,1,1,1,4,2,1
34866,8,3,6,1,12,2,5,1,1,2,3,2,1
34867,6,1,5,3,3,1,5,2,1,1,3,2,2
34868,3,3,3,3,10,1,5,2,1,1,3,2,2
34869,10,3,2,1,12,2,5,1,1,1,3,2,1
34870,9,3,8,7,7,5,5,1,1,1,3,2,1
34871,5,3,3,5,4,2,5,2,1,1,3,2,1
34872,3,3,3,5,12,2,5,1,1,1,3,2,1
34873,10,3,10,3,7,6,5,1,1,1,3,2,1
34874,2,3,8,3,3,1,5,2,1,1,3,2,1
34875,3,3,5,5,3,2,5,2,1,1,3,2,1
34876,3,3,8,5,1,4,5,2,1,1,2,2,1
34877,6,3,3,3,12,1,5,2,1,1,3,2,2
34878,4,3,3,5,4,2,5,2,1,1,3,2,1
34879,11,5,3,3,12,1,5,2,1,1,4,2,1
34880,2,3,10,5,7,4,5,1,1,1,2,2,1
34881,2,3,8,5,8,4,5,2,1,1,2,2,1
34882,8,4,3,3,4,1,5,2,1,1,4,2,2
34883,5,3,5,5,7,2,5,2,1,1,3,2,1
34884,5,3,3,3,4,1,5,2,1,1,4,2,2
34885,4,3,8,3,12,1,5,2,1,1,2,2,1
34886,5,5,5,1,3,4,1,2,1,1,1,2,1
34887,6,1,6,3,10,1,5,2,1,1,3,2,1
34888,7,1,3,3,4,6,5,1,1,1,3,2,2
34889,3,4,3,1,10,2,5,1,1,1,4,2,1
34890,4,3,5,5,13,2,5,2,1,1,3,2,1
34891,5,4,3,3,10,1,5,2,1,1,4,2,2
34892,10,4,5,1,4,2,3,2,1,1,3,2,1
34893,5,3,5,3,3,1,5,2,1,1,3,2,1
34894,5,3,5,3,1,6,5,1,1,1,3,2,1
34895,7,3,5,3,5,1,5,2,1,1,3,2,1
34896,5,3,8,3,3,1,5,2,1,1,3,2,1
34897,2,3,2,5,9,2,5,1,1,1,2,2,1
34898,10,4,9,3,14,1,5,2,1,1,3,2,2
34899,4,3,8,3,3,1,5,2,1,1,3,2,1
34900,10,3,5,3,3,1,5,2,1,1,3,2,1
34901,4,3,9,3,7,1,5,2,1,1,3,2,1
34902,6,4,7,3,10,1,5,2,1,1,3,2,2
34903,5,5,8,3,8,1,5,2,1,1,4,2,1
34904,8,2,8,3,3,1,5,2,1,1,3,2,1
34905,2,3,8,5,12,4,5,1,1,1,1,2,1
34906,4,3,2,3,11,1,5,2,1,1,3,2,1
34907,9,5,10,3,5,1,5,2,1,1,4,2,1
34908,1,3,9,5,8,4,5,2,1,1,2,2,1
34909,7,3,5,3,14,1,1,2,1,1,3,2,2
34910,3,3,3,5,10,2,5,2,1,1,3,2,1
34911,4,2,8,3,11,6,5,1,1,1,3,1,2
34912,9,3,5,3,3,1,5,2,1,1,3,2,1
34913,5,6,8,5,13,5,3,1,1,1,3,2,1
34914,8,3,5,3,1,1,5,2,1,1,3,2,2
34915,4,3,6,5,4,2,5,1,1,1,3,2,2
34916,8,2,4,3,4,1,5,2,1,1,3,2,2
34917,5,3,5,4,12,5,3,1,1,1,2,1,1
34918,5,1,5,5,4,5,5,1,1,1,3,2,1
34919,9,5,5,3,4,1,5,2,1,1,4,2,2
34920,9,1,3,1,10,5,5,2,1,1,3,2,1
34921,8,5,5,3,14,1,5,2,1,1,4,2,2
34922,4,3,5,3,8,1,5,2,1,1,3,2,1
34923,4,3,5,3,1,4,1,1,1,1,3,2,1
34924,7,1,3,4,4,2,5,1,1,1,3,2,1
34925,4,3,1,1,4,2,5,2,1,1,3,2,1
34926,4,5,3,1,3,5,2,2,1,1,3,1,1
34927,4,3,2,5,7,5,3,1,1,1,3,2,1
34928,4,3,5,1,3,5,5,2,1,1,3,2,1
34929,4,3,5,3,7,1,5,2,1,1,3,2,1
34930,7,3,5,4,8,2,5,2,1,1,3,1,1
34931,3,3,5,4,8,2,5,1,1,1,2,1,1
34932,6,6,5,3,14,1,3,2,1,1,3,2,1
34933,5,3,5,3,4,1,5,2,1,1,4,2,2
34934,4,3,5,3,1,6,5,1,1,1,2,2,2
34935,2,3,3,5,1,4,3,2,1,1,2,2,1
34936,8,4,6,3,12,1,5,2,1,1,4,2,2
34937,7,5,5,4,3,2,2,2,1,1,3,1,1
34938,7,3,5,1,12,2,5,1,1,1,3,2,1
34939,6,3,6,1,13,5,3,1,1,1,3,2,2
34940,8,3,8,3,7,1,5,2,1,1,3,2,1
34941,5,4,5,1,12,5,5,2,1,1,4,2,1
34942,3,3,5,5,14,2,5,2,1,1,4,2,1
34943,2,3,9,5,6,4,5,2,1,1,2,2,1
34944,6,3,9,6,8,2,3,1,1,1,3,2,1
34945,3,3,3,5,1,4,3,1,1,1,3,2,1
34946,7,3,3,1,1,2,5,1,1,1,3,2,1
34947,3,3,2,3,3,1,5,2,1,1,4,2,2
34948,4,6,8,1,11,5,5,1,1,2,3,2,1
34949,7,4,4,3,10,1,5,2,1,1,4,2,2
34950,5,3,6,1,4,5,3,1,1,1,4,2,2
34951,9,4,3,3,10,1,5,2,1,1,3,2,1
34952,9,5,10,5,8,3,5,1,1,1,4,2,1
34953,6,3,5,5,5,2,5,2,1,1,4,2,1
34954,4,3,5,1,3,5,5,2,1,1,3,2,1
34955,12,5,4,4,10,2,5,2,1,1,2,2,2
34956,7,5,5,7,5,2,5,2,1,1,4,2,1
34957,9,5,9,7,8,5,5,1,1,1,4,1,2
34958,3,3,3,5,10,2,5,1,1,1,3,2,2
34959,3,3,1,5,7,4,3,2,1,1,3,2,1
34960,9,3,9,3,1,1,3,2,1,1,3,2,1
34961,3,3,5,3,10,1,5,2,1,1,3,2,1
34962,3,3,5,5,3,5,5,2,1,1,3,2,1
34963,9,3,5,3,3,1,5,2,1,1,3,2,2
34964,4,3,3,5,4,2,5,2,2,1,4,2,2
34965,2,3,8,5,8,4,5,1,1,1,2,2,1
34966,6,3,8,5,12,5,3,1,1,1,3,2,1
34967,3,3,8,5,1,5,3,1,1,1,3,2,1
34968,2,3,8,5,13,2,5,1,1,1,1,1,1
34969,9,3,3,3,10,6,5,1,3,1,3,2,2
34970,2,3,8,5,4,4,3,2,1,1,2,2,1
34971,2,1,3,5,10,2,5,1,1,1,2,2,1
34972,4,3,5,3,7,1,5,2,1,1,3,2,1
34973,3,5,5,1,3,2,5,2,1,1,3,2,1
34974,6,3,5,3,3,1,5,2,1,1,3,2,1
34975,2,1,8,5,12,2,5,1,1,1,3,2,1
34976,7,3,5,3,7,1,5,2,1,1,3,2,2
34977,4,3,9,5,3,4,3,2,1,1,3,2,1
34978,4,3,8,3,8,1,5,2,1,1,4,2,1
34979,7,2,3,1,10,2,5,2,1,1,4,2,1
34980,14,3,5,3,4,1,5,2,1,3,2,2,2
34981,7,3,5,7,7,5,4,2,1,1,3,1,1
34982,5,3,5,5,7,2,2,2,1,1,3,1,1
34983,9,5,3,7,10,2,5,1,1,1,4,2,2
34984,7,2,3,3,4,1,5,2,1,1,3,2,2
34985,5,3,5,3,3,1,5,2,1,1,3,2,1
34986,2,3,8,5,7,4,3,2,1,1,3,2,1
34987,3,3,1,5,1,5,5,1,1,1,3,2,1
34988,5,3,10,5,8,2,5,2,1,1,3,2,1
34989,7,4,8,3,4,1,5,2,1,1,4,2,2
34990,3,3,5,3,12,1,5,2,1,1,3,2,1
34991,4,3,3,3,12,1,5,2,1,1,4,2,2
34992,4,2,8,5,3,2,5,2,1,1,3,2,1
34993,6,3,3,3,4,1,5,2,1,1,3,2,2
34994,4,3,5,1,1,5,5,1,1,1,3,2,1
34995,4,3,3,3,13,1,5,2,1,1,3,2,2
34996,10,3,8,1,8,2,5,2,1,1,2,2,1
34997,2,3,5,3,3,1,5,2,1,1,3,2,1
34998,3,3,2,3,3,1,2,2,1,1,3,1,1
34999,5,3,5,6,3,3,3,2,1,1,3,2,1
35000,5,3,9,1,7,5,5,1,1,1,3,2,1
35001,8,4,6,3,4,1,5,2,1,1,4,2,2
35002,2,3,9,5,14,4,5,2,1,1,2,2,1
35003,5,3,9,3,3,1,5,2,1,1,3,2,1
35004,7,3,7,3,10,1,3,2,1,1,3,2,2
35005,7,1,3,3,4,1,5,2,1,1,3,2,2
35006,9,3,3,3,10,1,5,2,1,1,4,2,2
35007,3,4,8,1,1,4,5,1,1,1,4,2,1
35008,8,6,5,7,13,5,3,1,1,1,3,2,1
35009,2,3,9,5,6,4,3,2,1,1,2,2,1
35010,3,3,9,5,3,2,5,2,1,1,3,1,1
35011,2,3,3,5,10,2,5,1,1,1,3,2,1
35012,7,5,5,3,5,1,5,2,1,1,4,2,1
35013,5,3,5,5,3,5,5,2,1,1,3,2,1
35014,5,3,8,1,1,5,5,1,2,1,2,2,2
35015,2,3,9,5,12,4,5,1,1,1,2,2,1
35016,8,2,9,3,3,1,5,2,1,1,3,2,1
35017,3,5,2,3,8,6,5,1,1,1,3,2,1
35018,2,3,5,5,1,4,5,1,1,1,3,2,1
35019,6,5,2,3,5,1,5,2,1,1,4,2,1
35020,9,3,5,3,3,1,5,2,1,1,3,2,2
35021,2,3,8,3,13,1,5,2,1,1,3,2,1
35022,6,1,3,3,10,1,5,2,1,1,3,2,2
35023,2,3,8,5,12,4,5,1,1,1,3,2,1
35024,4,3,5,3,4,6,5,1,1,1,3,2,1
35025,3,3,3,5,4,2,5,1,1,1,3,2,2
35026,8,6,8,4,1,5,1,1,1,1,3,2,1
35027,7,3,2,3,3,1,5,2,1,1,3,2,2
35028,2,1,8,5,1,4,5,1,1,1,1,2,1
35029,6,3,8,1,3,2,5,2,1,1,3,2,1
35030,4,3,5,5,14,5,5,1,1,2,4,2,1
35031,11,3,9,3,8,1,5,2,1,1,2,2,1
35032,6,1,3,3,4,1,3,2,1,1,3,2,1
35033,4,3,3,1,12,2,5,2,1,1,3,2,1
35034,6,3,8,3,12,1,5,2,1,1,4,2,2
35035,3,3,10,3,10,1,5,2,1,1,4,2,1
35036,6,1,2,3,11,1,5,2,1,1,3,2,2
35037,5,2,1,1,8,5,5,1,1,1,4,2,1
35038,9,3,5,7,1,5,5,1,1,1,3,2,1
35039,4,3,6,3,4,1,5,2,1,1,4,1,2
35040,4,3,5,1,7,2,5,2,1,1,3,2,1
35041,2,3,5,5,6,4,5,2,1,1,3,2,1
35042,4,3,3,3,10,1,5,2,1,1,3,2,1
35043,8,3,4,3,10,1,5,2,1,1,4,2,2
35044,4,3,1,1,13,2,5,1,1,1,3,2,1
35045,5,3,5,3,7,1,5,2,1,1,3,2,1
35046,5,3,5,3,4,1,5,2,1,1,3,2,1
35047,5,5,5,3,3,1,5,2,1,2,3,2,1
35048,6,5,7,3,10,1,5,2,1,1,3,2,2
35049,3,3,1,5,12,2,5,2,1,1,4,2,1
35050,1,3,9,5,12,4,5,1,1,1,1,2,1
35051,2,3,3,5,12,4,5,1,1,1,4,2,1
35052,5,3,5,3,14,1,5,2,1,1,4,2,2
35053,2,3,8,5,12,4,5,2,1,1,2,2,1
35054,4,3,5,3,6,1,5,2,1,1,3,2,1
35055,3,3,3,5,1,2,5,1,1,1,3,2,1
35056,3,3,2,5,4,2,5,2,1,1,4,1,2
35057,5,3,5,3,4,1,5,2,1,1,3,2,2
35058,6,3,2,3,10,1,5,2,1,1,4,2,2
35059,4,3,3,3,4,1,5,2,1,1,4,2,2
35060,6,3,5,6,7,2,5,1,1,1,3,2,1
35061,6,3,5,1,14,2,5,2,1,1,3,2,1
35062,4,5,5,5,3,2,5,2,1,1,4,2,1
